"threshold","recall","precision"
0.246762809228513,0.704,0.49507735583685
0.246656935283988,0.704,0.49438202247191
0.2465216402917,0.706,0.495091164095372
0.246444917438796,0.706,0.494397759103641
0.245706593264135,0.708,0.495104895104895
0.245636700565226,0.708,0.494413407821229
0.245347854994493,0.71,0.495118549511855
0.245292439949921,0.71,0.494428969359331
0.245160997995746,0.71,0.493741307371349
0.244671909524028,0.71,0.493055555555556
0.244512673254339,0.712,0.49375866851595
0.244221855896687,0.712,0.493074792243767
0.244197850797978,0.714,0.493775933609959
0.243977745163234,0.714,0.493093922651934
0.243856028326437,0.714,0.492413793103448
0.242409627416302,0.714,0.491735537190083
0.242208410201082,0.716,0.492434662998624
0.241174230915734,0.718,0.493131868131868
0.24096671681294,0.718,0.492455418381344
0.240922745517936,0.718,0.491780821917808
0.240754520479393,0.718,0.491108071135431
0.240280253721403,0.72,0.491803278688525
0.24018553657436,0.72,0.491132332878581
0.240155632583885,0.722,0.491825613079019
0.240105098976308,0.724,0.492517006802721
0.239517249681534,0.724,0.491847826086957
0.239149615800823,0.724,0.491180461329715
0.238993672456059,0.726,0.491869918699187
0.238876263347828,0.726,0.491204330175913
0.238710705641837,0.726,0.490540540540541
0.238696527706131,0.726,0.489878542510121
0.238003042758733,0.726,0.48921832884097
0.23784688902776,0.728,0.489905787348587
0.237512925115954,0.728,0.489247311827957
0.237135378537768,0.73,0.48993288590604
0.236121789422542,0.73,0.489276139410188
0.236074410725279,0.73,0.488621151271754
0.236065377493141,0.732,0.489304812834225
0.235840816683331,0.732,0.488651535380507
0.235456582452523,0.732,0.488
0.235354463854555,0.732,0.487350199733688
0.235078680168659,0.732,0.486702127659574
0.234705943816422,0.732,0.48605577689243
0.234428606653358,0.732,0.485411140583554
0.234029333042692,0.734,0.486092715231788
0.233965008700294,0.734,0.485449735449735
0.233600162308669,0.736,0.486129458388375
0.233134570393397,0.736,0.485488126649077
0.232374917094129,0.736,0.484848484848485
0.231842981310862,0.738,0.485526315789474
0.231757897096501,0.74,0.486202365308804
0.231241062636341,0.74,0.485564304461942
0.23123507239474,0.74,0.484927916120577
0.230685444484879,0.74,0.484293193717277
0.230105397838536,0.742,0.484967320261438
0.229952526993013,0.742,0.484334203655352
0.229804973671504,0.744,0.485006518904824
0.229252204024745,0.744,0.484375
0.22916156973614,0.744,0.483745123537061
0.229138737917464,0.744,0.483116883116883
0.22809213430509,0.744,0.482490272373541
0.228000283822166,0.744,0.481865284974093
0.227881635840189,0.744,0.48124191461837
0.22721151532861,0.744,0.48062015503876
0.226836379616807,0.744,0.48
0.226672046099803,0.744,0.479381443298969
0.226407108990422,0.744,0.478764478764479
0.226143128517072,0.746,0.479434447300771
0.225927545973441,0.748,0.4801026957638
0.225900839673738,0.748,0.47948717948718
0.225552211806068,0.75,0.480153649167734
0.225201948643701,0.75,0.479539641943734
0.224900295647992,0.75,0.478927203065134
0.224735078826427,0.75,0.478316326530612
0.224596517737504,0.75,0.477707006369427
0.224342765002268,0.75,0.477099236641221
0.223599097716403,0.75,0.476493011435832
0.22316132994578,0.75,0.475888324873096
0.223058567360368,0.75,0.475285171102662
0.22261528990577,0.75,0.474683544303797
0.222328380955775,0.75,0.474083438685209
0.221945705095369,0.75,0.473484848484849
0.221095492067167,0.752,0.474148802017654
0.220867257561586,0.752,0.473551637279597
0.220439476119401,0.752,0.472955974842767
0.220242368400596,0.752,0.472361809045226
0.219829066023402,0.754,0.473023839397742
0.218830489850855,0.754,0.472431077694236
0.218351490553289,0.754,0.471839799749687
0.217782034651315,0.754,0.47125
0.217666853422674,0.756,0.471910112359551
0.217346346461896,0.756,0.471321695760599
0.217264948219803,0.756,0.470734744707347
0.217133321672044,0.758,0.471393034825871
0.216535733602642,0.758,0.470807453416149
0.216372455194969,0.758,0.470223325062035
0.216159482450365,0.758,0.469640644361834
0.215969737004118,0.758,0.469059405940594
0.214297836760509,0.758,0.468479604449938
0.214139635992882,0.76,0.469135802469136
0.214085226351896,0.76,0.468557336621455
0.213592763177468,0.76,0.467980295566502
0.213522000273809,0.76,0.46740467404674
0.213435429384356,0.76,0.466830466830467
0.21286731125318,0.76,0.466257668711656
0.212643697139003,0.76,0.465686274509804
0.212375097212218,0.76,0.465116279069767
0.21202107832384,0.76,0.464547677261614
0.211817757626212,0.76,0.463980463980464
0.211580165647459,0.76,0.463414634146341
0.211280495188033,0.76,0.46285018270402
0.211090605061082,0.76,0.462287104622871
0.210539538992271,0.76,0.461725394896719
0.210113850830059,0.76,0.461165048543689
0.209902539044521,0.76,0.460606060606061
0.20984567771096,0.762,0.461259079903148
0.208612982807454,0.762,0.460701330108827
0.208470534180858,0.764,0.461352657004831
0.20844584057545,0.764,0.460796139927624
0.208363240744619,0.764,0.460240963855422
0.208048416206651,0.764,0.459687123947052
0.207491272332089,0.764,0.459134615384615
0.207006603522825,0.764,0.458583433373349
0.205789550869597,0.764,0.458033573141487
0.205515034567253,0.766,0.458682634730539
0.205031047974771,0.766,0.458133971291866
0.204789855650111,0.766,0.457586618876941
0.204644620082394,0.768,0.458233890214797
0.204135801370904,0.768,0.457687723480334
0.203697446602481,0.768,0.457142857142857
0.203681417604464,0.77,0.457788347205707
0.203559025062082,0.77,0.457244655581948
0.203329472465289,0.77,0.456702253855279
0.202851072191462,0.772,0.457345971563981
0.20076548795982,0.772,0.456804733727811
0.200675613461869,0.772,0.456264775413712
0.200320355774331,0.772,0.455726092089728
0.200045018493553,0.772,0.455188679245283
0.200034549763277,0.772,0.454652532391048
0.19942483019041,0.772,0.454117647058824
0.199170606918472,0.772,0.45358401880141
0.198347768582129,0.772,0.453051643192488
0.197843514994563,0.772,0.452520515826495
0.196864871758679,0.772,0.451990632318501
0.196694920004147,0.774,0.452631578947368
0.195589808101419,0.774,0.452102803738318
0.195088091159117,0.774,0.451575262543757
0.193760397302305,0.776,0.452214452214452
0.193205841234291,0.776,0.451688009313155
0.192765969769044,0.776,0.451162790697674
0.192585575761821,0.776,0.450638792102207
0.192576080976421,0.776,0.450116009280742
0.19243233301617,0.778,0.450753186558517
0.192419667983969,0.778,0.450231481481481
0.192385661332755,0.778,0.44971098265896
0.192216996755785,0.778,0.44919168591224
0.191802040471449,0.778,0.448673587081892
0.191380140248929,0.778,0.44815668202765
0.191217436995767,0.778,0.447640966628308
0.191184415797061,0.778,0.447126436781609
0.190350666794545,0.778,0.446613088404133
0.189905190485714,0.778,0.446100917431193
0.189867074284446,0.778,0.445589919816724
0.189313819570519,0.778,0.445080091533181
0.188865657567523,0.778,0.444571428571429
0.188642816271144,0.778,0.444063926940639
0.188284955352438,0.78,0.444697833523375
0.188260442244509,0.78,0.444191343963554
0.188024573363648,0.78,0.443686006825939
0.187993719187313,0.78,0.443181818181818
0.18766055375699,0.782,0.443813847900114
0.18750733309559,0.784,0.444444444444444
0.185938619617705,0.786,0.445073612684032
0.185620495212185,0.786,0.444570135746606
0.185589604130424,0.786,0.444067796610169
0.185501637706838,0.786,0.443566591422122
0.185470053046521,0.786,0.443066516347238
0.185146558383249,0.786,0.442567567567568
0.184865147254108,0.786,0.44206974128234
0.184838275231814,0.786,0.441573033707865
0.183863266584753,0.786,0.441077441077441
0.183859058858783,0.786,0.440582959641256
0.183812203214655,0.786,0.440089585666293
0.183729714363195,0.786,0.439597315436242
0.183439029108652,0.788,0.440223463687151
0.183434922788263,0.788,0.439732142857143
0.183288268356086,0.788,0.439241917502787
0.182535729352322,0.79,0.439866369710468
0.182323003412365,0.792,0.440489432703003
0.181939510624507,0.792,0.44
0.18167598081282,0.792,0.439511653718091
0.181636835123311,0.792,0.439024390243902
0.180824822645919,0.792,0.438538205980066
0.180749182894767,0.794,0.439159292035398
0.180549654432461,0.794,0.438674033149171
0.180009134913454,0.794,0.438189845474614
0.179584845286932,0.794,0.437706725468578
0.179018133736377,0.794,0.437224669603524
0.178984459166393,0.796,0.437843784378438
0.178949220083168,0.796,0.437362637362637
0.178887036426844,0.796,0.436882546652031
0.178191870477228,0.796,0.43640350877193
0.177952750976066,0.798,0.437020810514786
0.177807857656974,0.798,0.436542669584245
0.177788080004447,0.798,0.436065573770492
0.177483405937756,0.798,0.435589519650655
0.177472001197182,0.798,0.435114503816794
0.177428311980337,0.8,0.435729847494553
0.177025985032691,0.8,0.43525571273123
0.17653891077985,0.8,0.434782608695652
0.17640373937874,0.8,0.434310532030402
0.176086452821992,0.8,0.433839479392625
0.176036878056246,0.8,0.433369447453955
0.175980509759177,0.8,0.432900432900433
0.175885134314173,0.8,0.432432432432432
0.17562678707275,0.8,0.431965442764579
0.175599168402535,0.8,0.431499460625674
0.175453484797649,0.8,0.431034482758621
0.175440774293112,0.8,0.430570505920344
0.175414237801336,0.8,0.43010752688172
0.175018511168466,0.8,0.429645542427497
0.174909850725286,0.802,0.430257510729614
0.174691718774705,0.802,0.429796355841372
0.174641243499722,0.802,0.429336188436831
0.174567739471749,0.802,0.428877005347594
0.174118305685222,0.802,0.428418803418803
0.174107144856863,0.802,0.427961579509071
0.173835726703194,0.802,0.427505330490405
0.173722071338312,0.802,0.427050053248136
0.173612484753058,0.802,0.426595744680851
0.173542602013537,0.802,0.426142401700319
0.173451632806321,0.802,0.425690021231423
0.173035695812633,0.802,0.425238600212089
0.172904988007486,0.802,0.42478813559322
0.17224205788671,0.804,0.425396825396825
0.17205761459694,0.806,0.42600422832981
0.172042234259481,0.808,0.426610348468849
0.171362089612296,0.808,0.426160337552743
0.170822923401207,0.81,0.426765015806112
0.170530858126833,0.81,0.426315789473684
0.170422085538213,0.81,0.425867507886435
0.170148408923483,0.812,0.426470588235294
0.169921408368145,0.812,0.426023084994753
0.169624482551844,0.812,0.425576519916143
0.168340767387814,0.812,0.425130890052356
0.168240143668075,0.812,0.424686192468619
0.168014165714259,0.812,0.424242424242424
0.167535255565901,0.812,0.423799582463466
0.167142630161957,0.812,0.423357664233577
0.166849065903758,0.812,0.422916666666667
0.166670978128414,0.812,0.422476586888658
0.166403148083001,0.812,0.422037422037422
0.165746904965259,0.812,0.421599169262721
0.165651945869541,0.812,0.421161825726141
0.165455638492453,0.812,0.420725388601036
0.165361702736245,0.814,0.421325051759834
0.165353407866369,0.816,0.421923474663909
0.164850354729247,0.816,0.421487603305785
0.164680521069607,0.818,0.422084623323013
0.163772784769036,0.818,0.421649484536082
0.163448374487922,0.82,0.422245108135942
0.16337218161838,0.82,0.421810699588477
0.163223926499761,0.82,0.421377183967112
0.163115778552276,0.82,0.420944558521561
0.162656256231702,0.82,0.420512820512821
0.162423868791624,0.82,0.420081967213115
0.162320715337229,0.82,0.419651995905834
0.162309564209719,0.82,0.419222903885481
0.162267296442612,0.82,0.41879468845761
0.162244707153985,0.82,0.418367346938776
0.162080903541256,0.82,0.417940876656473
0.161926527461276,0.82,0.417515274949084
0.161598625670257,0.822,0.418107833163784
0.161227809073832,0.824,0.41869918699187
0.161208751544159,0.824,0.418274111675127
0.161139888336849,0.824,0.417849898580122
0.160886427319588,0.824,0.41742654508612
0.160787404647878,0.824,0.417004048582996
0.160756792136616,0.826,0.417593528816987
0.1604477144349,0.828,0.418181818181818
0.160441386632414,0.83,0.418768920282543
0.160155573667857,0.83,0.418346774193548
0.159492578827504,0.83,0.417925478348439
0.159113006067601,0.832,0.41851106639839
0.159075169689109,0.834,0.419095477386935
0.158994167096632,0.834,0.418674698795181
0.158785872779014,0.834,0.418254764292879
0.158193169878188,0.834,0.417835671342685
0.158182663397533,0.834,0.417417417417417
0.157993720219242,0.834,0.417
0.157848338120349,0.834,0.416583416583417
0.157615186441581,0.834,0.416167664670659
0.157534015861337,0.836,0.416749750747757
0.157465982689231,0.836,0.416334661354582
0.157237632848238,0.838,0.416915422885572
0.157199888263509,0.84,0.417495029821074
0.156649569145508,0.84,0.41708043694141
0.156374460883983,0.84,0.416666666666667
0.156048891333882,0.842,0.417244796828543
0.155978259685743,0.842,0.416831683168317
0.155676363499857,0.844,0.417408506429278
0.154655846130405,0.844,0.41699604743083
0.154399559395376,0.844,0.416584402764067
0.15402481718118,0.844,0.416173570019724
0.153896870883622,0.844,0.41576354679803
0.153572027351276,0.844,0.415354330708661
0.152878519747862,0.844,0.414945919370698
0.152863120163752,0.846,0.415520628683693
0.152509095021773,0.848,0.416094210009814
0.152389860546852,0.848,0.415686274509804
0.152148690129181,0.848,0.415279138099902
0.152041211613308,0.848,0.414872798434442
0.151967729918708,0.848,0.414467253176931
0.151290660891761,0.848,0.4140625
0.1510767271682,0.85,0.414634146341463
0.151046702065077,0.852,0.415204678362573
0.150484365392111,0.852,0.414800389483934
0.150401797351709,0.852,0.414396887159533
0.150352703065125,0.852,0.41399416909621
0.150053769943588,0.852,0.413592233009709
0.149481361114828,0.852,0.413191076624636
0.149421821324846,0.852,0.412790697674419
0.149232708755355,0.852,0.412391093901258
0.148847986095671,0.852,0.411992263056093
0.148584672126569,0.852,0.411594202898551
0.148287061874032,0.854,0.412162162162162
0.148251458156682,0.854,0.411764705882353
0.148022399818313,0.854,0.411368015414258
0.147802389175729,0.854,0.410972088546679
0.147249049079336,0.854,0.410576923076923
0.147166891380436,0.854,0.410182516810759
0.14707389461961,0.856,0.410748560460653
0.147026532272095,0.856,0.410354745925216
0.146548155554206,0.858,0.410919540229885
0.146290188757377,0.858,0.410526315789474
0.145590132540021,0.858,0.410133843212237
0.145578946394865,0.858,0.40974212034384
0.145526066779335,0.858,0.409351145038168
0.145507020959887,0.858,0.408960915157293
0.14526896415684,0.858,0.408571428571429
0.144652807441963,0.858,0.408182683158896
0.14437093421307,0.858,0.407794676806084
0.14396380581684,0.858,0.407407407407407
0.143231412762409,0.858,0.407020872865275
0.143108963900008,0.858,0.406635071090047
0.143060675614452,0.858,0.40625
0.142973505653536,0.858,0.405865657521287
0.142917368148056,0.858,0.405482041587902
0.14288741840243,0.858,0.405099150141643
0.142699228351808,0.858,0.404716981132075
0.142300808000405,0.858,0.404335532516494
0.142261503445913,0.858,0.403954802259887
0.142233873544801,0.858,0.403574788334901
0.142229914992825,0.858,0.403195488721804
0.14165592841572,0.858,0.402816901408451
0.141619876083696,0.858,0.402439024390244
0.141617513378586,0.858,0.402061855670103
0.141236380508968,0.858,0.401685393258427
0.141171144437927,0.858,0.401309635173059
0.141059993475282,0.858,0.400934579439252
0.140712011721856,0.858,0.400560224089636
0.140320996568676,0.858,0.400186567164179
0.140259916520106,0.858,0.399813606710158
0.140113396503637,0.858,0.399441340782123
0.14010405214453,0.858,0.39906976744186
0.140011001552131,0.858,0.398698884758364
0.139765992684116,0.86,0.399257195914578
0.139514214091545,0.86,0.398886827458256
0.139440825629712,0.86,0.398517145505097
0.139379526306519,0.86,0.398148148148148
0.139053296292516,0.86,0.397779833487512
0.138910156094781,0.86,0.397412199630314
0.138361900903037,0.86,0.397045244690674
0.138361246748909,0.86,0.396678966789668
0.138311905950456,0.86,0.3963133640553
0.138075462892425,0.86,0.395948434622468
0.137966864594428,0.862,0.396504139834407
0.137737751700859,0.862,0.396139705882353
0.137722092491134,0.862,0.395775941230487
0.137134590775447,0.864,0.396330275229358
0.136613365978932,0.864,0.395967002749771
0.136019817977692,0.864,0.395604395604396
0.135920752907592,0.864,0.395242451967063
0.135894495756432,0.864,0.394881170018282
0.135838130556188,0.864,0.394520547945205
0.135407070463659,0.864,0.394160583941606
0.135230845525872,0.864,0.39380127620784
0.134862931365911,0.864,0.39344262295082
0.13457424860113,0.866,0.393994540491356
0.134057639318601,0.866,0.393636363636364
0.133793395861065,0.866,0.393278837420527
0.133698994742411,0.866,0.392921960072595
0.133048302208998,0.866,0.392565729827743
0.132760715249394,0.866,0.392210144927536
0.132301498649218,0.866,0.391855203619909
0.13208749847582,0.866,0.391500904159132
0.131301012353884,0.866,0.391147244805781
0.131280444566319,0.868,0.391696750902527
0.131229006707243,0.868,0.391343552750225
0.130260878762845,0.868,0.390990990990991
0.130239483474921,0.87,0.391539153915392
0.129990849813762,0.87,0.391187050359712
0.129980361981228,0.87,0.390835579514825
0.129518899606152,0.87,0.39048473967684
0.129471728513557,0.87,0.390134529147982
0.129345841146551,0.87,0.389784946236559
0.128727708491522,0.872,0.390331244404655
0.128660352155812,0.872,0.389982110912343
0.128618716362838,0.872,0.389633601429848
0.128539773301074,0.872,0.389285714285714
0.128522003135244,0.872,0.388938447814451
0.128262127460001,0.874,0.389483065953654
0.128221071056444,0.874,0.38913624220837
0.128058405044069,0.874,0.388790035587189
0.127320599656772,0.874,0.388444444444444
0.127235137801915,0.874,0.38809946714032
0.127166603680441,0.874,0.387755102040816
0.127141781109478,0.874,0.38741134751773
0.126930404616729,0.874,0.387068201948627
0.126728715178983,0.874,0.386725663716814
0.126662975558433,0.874,0.386383731211317
0.126513593914929,0.874,0.386042402826855
0.126462734257248,0.874,0.385701676963813
0.126395874819371,0.874,0.385361552028219
0.126044338402163,0.874,0.385022026431718
0.125962897365903,0.874,0.384683098591549
0.125938846369746,0.874,0.384344766930519
0.125887330390995,0.874,0.384007029876977
0.125535160263456,0.874,0.383669885864794
0.125142718660087,0.874,0.383333333333333
0.124904027723485,0.874,0.382997370727432
0.124802573625655,0.874,0.382661996497373
0.124682570582925,0.874,0.382327209098863
0.124614332986274,0.874,0.381993006993007
0.124380238483385,0.874,0.381659388646288
0.124328444227999,0.874,0.381326352530541
0.123557940936945,0.874,0.380993897122929
0.123262610633284,0.876,0.381533101045296
0.12309121130821,0.876,0.381201044386423
0.122987674421962,0.876,0.380869565217391
0.122782574466432,0.876,0.380538662033015
0.122657009746338,0.876,0.380208333333333
0.122241467682549,0.876,0.379878577623591
0.122139705800843,0.876,0.379549393414211
0.121916824983905,0.876,0.379220779220779
0.121283742196743,0.876,0.378892733564014
0.12127860115869,0.876,0.378565254969749
0.121198461993235,0.876,0.378238341968912
0.121169978222777,0.876,0.377911993097498
0.12115678370783,0.876,0.377586206896552
0.12097674139036,0.876,0.377260981912145
0.120957439454301,0.876,0.376936316695353
0.120935752087002,0.878,0.377472055030095
0.120870413563783,0.88,0.378006872852234
0.120866432949653,0.88,0.377682403433476
0.120819466963468,0.88,0.377358490566038
0.120618814404898,0.88,0.377035132819195
0.120429365393787,0.88,0.376712328767123
0.120251167320431,0.88,0.376390076988879
0.120102033319215,0.882,0.376923076923077
0.119629105027044,0.882,0.376601195559351
0.119036863697465,0.884,0.377133105802048
0.11892539643143,0.884,0.376811594202899
0.118913492722493,0.884,0.37649063032368
0.118722992385739,0.886,0.377021276595745
0.118688300361196,0.886,0.376700680272109
0.118621497399091,0.888,0.377230246389125
0.118159371601077,0.888,0.376910016977929
0.117892303520176,0.888,0.376590330788804
0.117542982167971,0.888,0.376271186440678
0.117476785426607,0.89,0.376799322607959
0.117450496985173,0.89,0.376480541455161
0.117210219120482,0.892,0.377007607776839
0.116998580646715,0.892,0.376689189189189
0.116607158315264,0.892,0.376371308016878
0.115802162257059,0.892,0.376053962900506
0.115797290963478,0.892,0.375737152485257
0.115689052711755,0.894,0.376262626262626
0.115662320666033,0.894,0.375946173254836
0.115566751723437,0.894,0.37563025210084
0.115453853038253,0.894,0.375314861460957
0.115424249365213,0.894,0.375
0.115394229778889,0.894,0.374685666387259
0.115004423118395,0.894,0.374371859296482
0.114696620492866,0.894,0.374058577405858
0.114626107209794,0.894,0.373745819397993
0.114370026668084,0.894,0.3734335839599
0.11425284950644,0.894,0.373121869782972
0.114118235648135,0.894,0.372810675562969
0.113966454860747,0.894,0.3725
0.11361364644542,0.894,0.372189841798501
0.113543631659049,0.894,0.371880199667221
0.113467955323871,0.894,0.371571072319202
0.113333536604546,0.894,0.371262458471761
0.113325355407398,0.894,0.370954356846473
0.112780480999974,0.894,0.370646766169154
0.112744587042415,0.894,0.370339685169843
0.112687567806973,0.894,0.370033112582781
0.112318322609989,0.894,0.369727047146402
0.112046904640203,0.894,0.369421487603306
0.111916187926809,0.894,0.369116432700248
0.111811856265966,0.894,0.368811881188119
0.111745370729021,0.894,0.368507831821929
0.111454987052207,0.894,0.368204283360791
0.111376906510408,0.894,0.367901234567901
0.111176863817569,0.894,0.367598684210526
0.111133344038678,0.894,0.367296631059984
0.110793017858396,0.894,0.366995073891626
0.109796729288521,0.894,0.366694011484824
0.109613052855793,0.894,0.366393442622951
0.1090786610636,0.894,0.366093366093366
0.108871619071278,0.894,0.365793780687398
0.10886319949866,0.894,0.365494685200327
0.108388653431253,0.894,0.365196078431373
0.108332763583589,0.894,0.364897959183673
0.107918229362309,0.894,0.364600326264274
0.107737680158052,0.894,0.364303178484108
0.107645162584352,0.894,0.36400651465798
0.107115744562289,0.894,0.363710333604557
0.107111114249133,0.894,0.363414634146341
0.107028227219665,0.894,0.363119415109667
0.106988431938817,0.894,0.362824675324675
0.106971866233677,0.894,0.362530413625304
0.106493272415542,0.896,0.363047001620746
0.106372756951364,0.896,0.362753036437247
0.106338396316731,0.896,0.362459546925566
0.10620926041384,0.898,0.362974939369442
0.10599823054796,0.898,0.362681744749596
0.105703586124743,0.898,0.362389023405973
0.105295401549247,0.898,0.362096774193548
0.10524485949768,0.9,0.362610797743755
0.104890022116638,0.9,0.36231884057971
0.104820112487759,0.9,0.362027353177796
0.10468868178264,0.9,0.361736334405145
0.104635343893561,0.9,0.36144578313253
0.104631870222982,0.902,0.361958266452649
0.104617424304298,0.902,0.361668003207698
0.104542657892977,0.902,0.361378205128205
0.104357497212522,0.902,0.361088871096877
0.104073805346543,0.902,0.3608
0.103744439484934,0.902,0.360511590727418
0.103707816047776,0.902,0.360223642172524
0.103569092080661,0.904,0.36073423782921
0.103460736910036,0.904,0.360446570972887
0.103381532759174,0.904,0.360159362549801
0.103359170175759,0.904,0.359872611464968
0.103264124560008,0.904,0.359586316626889
0.103111193442227,0.904,0.359300476947536
0.102980546136552,0.904,0.359015091342335
0.102829843982067,0.904,0.358730158730159
0.102661182121664,0.904,0.358445678033307
0.102622265837411,0.904,0.358161648177496
0.102440339959981,0.906,0.358669833729216
0.102099944580009,0.906,0.358386075949367
0.101922416416648,0.906,0.358102766798419
0.101542930721985,0.906,0.35781990521327
0.101483127702084,0.906,0.357537490134175
0.101246093674018,0.906,0.357255520504732
0.101018784082476,0.906,0.356973995271868
0.10081491858302,0.906,0.356692913385827
0.100597100636297,0.906,0.356412273800157
0.100495920154448,0.906,0.356132075471698
0.100461128822412,0.906,0.355852317360566
0.100237501009797,0.906,0.355572998430141
0.100105895454093,0.906,0.355294117647059
0.100040437666278,0.906,0.355015673981191
0.0999921021163792,0.906,0.354737666405638
0.0997865516037798,0.906,0.354460093896714
0.0996731143814987,0.906,0.354182955433933
0.0992856639641744,0.906,0.35390625
0.0992396203341775,0.906,0.353629976580796
0.099227166136462,0.906,0.353354134165367
0.0991634112894295,0.906,0.353078721745908
0.0989644627736963,0.906,0.352803738317757
0.0985068170088306,0.906,0.352529182879377
0.0983756918622172,0.906,0.352255054432348
0.098263987684044,0.906,0.351981351981352
0.0982095825536986,0.906,0.351708074534161
0.0981935468994888,0.906,0.351435221101629
0.0977420410643527,0.906,0.351162790697674
0.0975014227297678,0.906,0.350890782339272
0.0974411744080258,0.906,0.35061919504644
0.0967504899880208,0.906,0.350348027842227
0.0962548704294915,0.906,0.350077279752705
0.096012340805884,0.906,0.34980694980695
0.0959869068771773,0.906,0.349537037037037
0.0959594584741114,0.906,0.349267540478026
0.0957903230303353,0.906,0.348998459167951
0.0957406964159178,0.906,0.348729792147806
0.095648241138717,0.906,0.348461538461538
0.0956346082872561,0.906,0.348193697156034
0.0955302702119961,0.906,0.347926267281106
0.0952526907402427,0.906,0.347659247889486
0.0952101159121863,0.906,0.34739263803681
0.095006386766876,0.906,0.347126436781609
0.0948659008395353,0.906,0.346860643185299
0.0947647644613846,0.906,0.346595256312165
0.094599419798338,0.908,0.347094801223242
0.0945230073511626,0.908,0.346829640947288
0.0944209652144098,0.908,0.346564885496183
0.09441613314608,0.908,0.346300533943555
0.0940974408211488,0.908,0.346036585365854
0.0940643152112704,0.908,0.345773038842346
0.0936469580559306,0.91,0.346270928462709
0.0935263508400797,0.91,0.346007604562738
0.0933479030906841,0.91,0.345744680851064
0.0932849687585284,0.91,0.345482156416097
0.0930994662720551,0.91,0.345220030349014
0.0929052257169789,0.91,0.344958301743745
0.0928346641504294,0.91,0.34469696969697
0.0926282030350738,0.912,0.345193035579107
0.0923416581836963,0.912,0.344931921331316
0.0922169262883693,0.912,0.344671201814059
0.0912813678883495,0.914,0.345166163141994
0.0912479895503458,0.914,0.344905660377358
0.0911966629180625,0.914,0.344645550527903
0.0910528780718685,0.916,0.345139412207988
0.0910381635941744,0.916,0.344879518072289
0.0909069181689102,0.918,0.345372460496614
0.0907298925877738,0.918,0.345112781954887
0.0903909192044687,0.918,0.344853493613824
0.0903708000313454,0.918,0.344594594594595
0.0902821597173327,0.918,0.344336084021005
0.0902244286808928,0.918,0.34407796101949
0.0901131044615317,0.918,0.343820224719101
0.0900513045896384,0.918,0.343562874251497
0.0899992861961856,0.918,0.343305908750935
0.0898786106395221,0.918,0.34304932735426
0.0898198070823277,0.918,0.342793129200896
0.08948886943754,0.918,0.342537313432836
0.0894004906350082,0.918,0.342281879194631
0.0893072654458357,0.918,0.342026825633383
0.0892163961029926,0.918,0.341772151898734
0.0891625836437727,0.918,0.341517857142857
0.0890237177723945,0.918,0.341263940520446
0.0889540548794619,0.918,0.341010401188707
0.0885877443641769,0.918,0.34075723830735
0.0883285589231272,0.918,0.340504451038576
0.0880994848036195,0.918,0.340252038547072
0.0870823094958429,0.918,0.34
0.086534011435554,0.918,0.339748334566987
0.086468845295129,0.918,0.339497041420118
0.086274126846181,0.918,0.339246119733925
0.086121393328482,0.918,0.338995568685377
0.0857238770656721,0.918,0.338745387453875
0.0855755849436393,0.918,0.338495575221239
0.0854276981216814,0.918,0.338246131171702
0.0852594963604956,0.918,0.3379970544919
0.0850303639397267,0.918,0.337748344370861
0.0850199681680842,0.918,0.3375
0.0849985209591799,0.918,0.337252020573108
0.0848802791413636,0.918,0.337004405286344
0.0846001249379214,0.918,0.336757153338224
0.0845638726855735,0.918,0.336510263929619
0.0844423752767165,0.918,0.336263736263736
0.0843592433923677,0.918,0.33601756954612
0.0840189681912783,0.918,0.335771762984638
0.0839772386797358,0.918,0.335526315789474
0.0839464280753816,0.918,0.335281227173119
0.0838376061648666,0.918,0.335036496350365
0.0837754115862581,0.918,0.334792122538293
0.0833499577248895,0.918,0.334548104956268
0.0831100997050371,0.918,0.334304442825929
0.0829782506750597,0.92,0.334788937409025
0.0828044265855457,0.92,0.334545454545455
0.0826978835547193,0.92,0.334302325581395
0.0826962372583328,0.92,0.334059549745824
0.0825644411926551,0.92,0.333817126269956
0.0824136809798154,0.92,0.333575054387237
0.082360449424372,0.92,0.333333333333333
0.0819911308157136,0.92,0.333091962346126
0.0818301296971456,0.92,0.332850940665702
0.0817722539527155,0.92,0.332610267534346
0.0817690366335944,0.92,0.332369942196532
0.0816079717612243,0.92,0.332129963898917
0.0815869663929401,0.92,0.331890331890332
0.0815100365438824,0.92,0.331651045421774
0.0813433986084099,0.922,0.332132564841499
0.0810691262264407,0.922,0.331893448524118
0.0810284757412713,0.922,0.331654676258993
0.0808515568852009,0.922,0.331416247304098
0.0807822705085885,0.922,0.33117816091954
0.0805629070373977,0.922,0.330940416367552
0.0805084641215091,0.922,0.330703012912482
0.0802046640825518,0.922,0.330465949820789
0.0798865812336292,0.922,0.330229226361032
0.0798645871801282,0.922,0.329992841803865
0.079818978586799,0.922,0.329756795422031
0.0797833388802641,0.922,0.32952108649035
0.0796879635508582,0.922,0.329285714285714
0.0795753350687372,0.922,0.329050678087081
0.0792170315507703,0.922,0.328815977175464
0.0790750365515617,0.922,0.328581610833927
0.0785413227031295,0.922,0.328347578347578
0.0785208310179436,0.922,0.328113879003559
